,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3,1839,BNB,BNB,bnb,2218,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145935532.32944745,145935532.32944745,False,,4,,,,2024-08-23T15:05:00.000Z,579.7957353032607,1917366857.4605012,-2.932,-0.552745,-1.42526763,12.37479106,-1.22307,2.24554683,-3.7421858,84612799273.82475,3.9119,84612799273.82,,2024-08-23T15:05:00.000Z,,,,,,2024-08-23 20:37:32.252406
4,5426,Solana,SOL,solana,721,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,465929689.7273297,582885251.7633973,True,,5,,,,2024-08-23T15:05:00.000Z,143.9359763497349,1504049458.6665878,-16.4833,-1.01993673,0.52943223,3.80831989,-20.71220603,12.00120855,-14.61751705,67064044801.23224,3.1008,83898157812.43,,2024-08-23T15:05:00.000Z,,,,,,2024-08-23 20:37:32.252406
5,3408,USDC,USDC,usd-coin,21644,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34514652355.109566,34514652355.109566,False,,6,,,,2024-08-23T15:05:00.000Z,0.9999479589408268,5799518000.683867,5.5819,0.00755301,0.00496001,0.00345566,0.00338534,-0.0194384,-0.02110878,34512856176.044014,1.5962,34512856176.04,,2024-08-23T15:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-08-23 20:37:32.252406
6,52,XRP,XRP,xrp,1370,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56180094752.0,99987315360.0,False,,7,,,,2024-08-23T15:06:00.000Z,0.597546992494628,1020493625.9464773,-4.4093,-0.19962194,-0.33820034,7.0354246,-4.88040343,25.3023503,10.96578197,33570246657.12083,1.5521,59754699249.46,,2024-08-23T15:06:00.000Z,,,,,,2024-08-23 20:37:32.252406
7,11419,Toncoin,TON,toncoin,523,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2525851672.05013,5110948217.711648,True,,8,3414166606.0,22374671070.438637,,2024-08-23T15:05:00.000Z,6.553479561049469,201023315.2880948,-36.0663,-0.66714374,0.56457202,1.95483247,-5.97785999,-10.60222196,1.70988204,16553117307.023153,0.7653,33494494682.36,,2024-08-23T15:05:00.000Z,,,,,,2024-08-23 20:37:32.252406
8,74,Dogecoin,DOGE,dogecoin,1044,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145653986383.70526,145653986383.70526,True,,9,,,,2024-08-23T15:06:00.000Z,0.10788484580099643,563468594.102503,18.1379,-1.04653882,1.92490433,8.9798605,-19.32505163,-8.79740515,-35.04059515,15713857861.306475,0.7265,15713857861.31,,2024-08-23T15:06:00.000Z,,,,,,2024-08-23 20:37:32.252406
9,1958,TRON,TRX,tron,1015,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86871709313.53325,86871951458.09483,True,,10,71659659264.0,11323314868.534542,,2024-08-23T15:05:00.000Z,0.15801519271559095,663719564.62496,-54.6002,0.02965327,1.34578633,19.80505286,17.41179382,32.6386129,39.26175312,13727049888.710752,0.6347,13727088151.23,,2024-08-23T15:05:00.000Z,,,,,,2024-08-23 20:37:32.252406
10,2010,Cardano,ADA,cardano,1231,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35952011377.278,37157110715.033,False,,11,,,,2024-08-23T15:05:00.000Z,0.3788640773424723,290165994.9208656,-16.9629,-0.15960046,1.87793051,16.98788948,-9.38672469,1.0383887,-17.65024966,13620925619.058496,0.6297,17048883480.41,,2024-08-23T15:05:00.000Z,,,,,,2024-08-23 20:37:32.252406
11,5805,Avalanche,AVAX,avalanche,767,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,404787415.4570134,444790515.4570134,False,,12,,,,2024-08-23T15:05:00.000Z,26.129220877434417,421087608.71943116,24.4656,-1.57873358,5.02438652,30.56094185,-12.93352646,7.75850828,-31.56400305,10576779786.882114,0.489,18701956371.49,,2024-08-23T15:05:00.000Z,,,,,,2024-08-23 20:37:32.252406
12,5994,Shiba Inu,SHIB,shiba-inu,860,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270313394595.0,589519028706303.9,False,,13,,,,2024-08-23T15:05:00.000Z,1.4479865064712203e-05,195963591.74744698,-2.5993,-0.53409332,1.8632328,10.70621866,-17.03730966,-13.97528852,-41.50718546,8532554624.594408,0.3945,8536155988.75,,2024-08-23T15:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-08-23 20:37:32.252406
13,1975,Chainlink,LINK,chainlink,1832,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,14,,,,2024-08-23T15:05:00.000Z,11.603214216826903,231106497.44084752,-26.8744,-1.09106994,1.15690359,15.49757697,-16.60603877,-12.98257049,-32.34696234,7055914222.409794,0.3262,11603214216.83,,2024-08-23T15:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-08-23 20:37:32.252406
14,6636,Polkadot,DOT,polkadot-new,802,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1484457614.2409143,1484457614.2409143,True,,15,1484457614.2738092,7031233329.0841875,,2024-08-23T15:05:00.000Z,4.73656725626608,119930190.53877768,-1.9593,-0.63725971,1.35320978,10.91453429,-20.60024898,-16.34690511,-35.2224421,7031233328.928379,0.3251,7031233328.93,,2024-08-23T15:05:00.000Z,,,,,,2024-08-23 20:37:32.252406
0,1,Bitcoin,BTC,bitcoin,11649,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19744046.0,19744046.0,False,,1,,,,2024-08-23T15:07:00.000Z,61268.07615877428,27897874503.346886,-18.9889,-0.41797074,0.78503926,5.60941642,-8.11315085,0.08400009,-11.29634636,1209679714010.3428,55.8048,1286629599334.26,,2024-08-23T15:07:00.000Z,,,,,,2024-08-23 20:39:06.242599
1,1027,Ethereum,ETH,ethereum,9243,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120296142.07746673,120296142.07746673,True,,2,,,,2024-08-23T15:06:00.000Z,2658.8165337314467,12446466070.342361,2.9689,-0.63168329,1.78052186,2.95423333,-22.59963657,-19.57739766,-29.14914259,319845371499.6757,14.788,319845371499.68,,2024-08-23T15:06:00.000Z,,,,,,2024-08-23 20:39:06.242599
2,825,Tether USDt,USDT,tether,95277,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,117676046786.11433,120256419986.32834,True,,3,,,,2024-08-23T15:06:00.000Z,1.0003396882258337,47716509701.31247,-11.7865,0.02024934,-0.0129843,-0.00204659,0.00258701,0.00950449,0.03542634,117716019953.67024,5.4426,120297269676.28,,2024-08-23T15:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-08-23 20:39:06.242599
3,1839,BNB,BNB,bnb,2218,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145935530.18045947,145935530.18045947,False,,4,,,,2024-08-23T15:06:00.000Z,579.8032023662272,1918187053.5735347,-2.9207,-0.57149345,-1.44489748,12.31436126,-1.20168779,2.22949451,-3.74978426,84613887737.6436,3.912,84613887737.64,,2024-08-23T15:06:00.000Z,,,,,,2024-08-23 20:39:06.242599
4,5426,Solana,SOL,solana,721,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,465929633.49448675,582885195.5305544,True,,5,,,,2024-08-23T15:06:00.000Z,143.9442595648384,1505305015.751095,-16.4203,-1.04905823,0.47841511,3.78719066,-20.68645449,12.00699403,-14.61922846,67067896102.68043,3.101,83902977881.95,,2024-08-23T15:06:00.000Z,,,,,,2024-08-23 20:39:06.242599
5,3408,USDC,USDC,usd-coin,21644,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34517560756.8359,34517560756.8359,False,,6,,,,2024-08-23T15:06:00.000Z,1.0001213934071074,5799950842.937458,5.6032,0.00936813,0.02185111,0.00544571,0.0095405,-0.03863225,0.02236248,34521750961.141205,1.5966,34521750961.14,,2024-08-23T15:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-08-23 20:39:06.242599
6,52,XRP,XRP,xrp,1370,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56180094752.0,99987315360.0,False,,7,,,,2024-08-23T15:07:00.000Z,0.5981942279267806,1020838810.9894614,-4.372,0.03238109,-0.31176357,7.15003679,-4.72654156,25.52455267,10.96747131,33606608405.026016,1.5538,59819422792.68,,2024-08-23T15:07:00.000Z,,,,,,2024-08-23 20:39:06.242599
7,11419,Toncoin,TON,toncoin,523,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2525853968.603806,5110950514.573341,True,,8,3414166606.0,22376853200.330734,,2024-08-23T15:06:00.000Z,6.5541187008876545,201072769.43145713,-36.0592,-0.66206871,0.55621885,1.9735299,-5.96840146,-10.61111949,1.71975012,16554746731.337503,0.7654,33497776346.88,,2024-08-23T15:06:00.000Z,,,,,,2024-08-23 20:39:06.242599
8,74,Dogecoin,DOGE,dogecoin,1044,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145653986383.70526,145653986383.70526,True,,9,,,,2024-08-23T15:07:00.000Z,0.10803703882053836,564166099.9558048,18.2911,-0.86402847,1.88668019,9.04672948,-19.08178459,-8.56717113,-35.10904245,15736025381.30253,0.7276,15736025381.3,,2024-08-23T15:07:00.000Z,,,,,,2024-08-23 20:39:06.242599
9,1958,TRON,TRX,tron,1015,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86871134284.78131,86871329704.6815,True,,10,71659659264.0,11326910510.579014,,2024-08-23T15:06:00.000Z,0.15806536937120724,663729710.7207345,-54.5964,0.06841596,1.35819754,19.81344579,17.4490553,32.68503716,39.30946606,13731317928.419703,0.6349,13731348817.54,,2024-08-23T15:06:00.000Z,,,,,,2024-08-23 20:39:06.242599
10,2010,Cardano,ADA,cardano,1231,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35952010887.501,37157110715.033,False,,11,,,,2024-08-23T15:06:00.000Z,0.378959615693345,290294546.66685426,-16.9408,-0.15984328,1.85143336,16.98131323,-9.3472612,1.06234606,-17.63102562,13624360229.330336,0.6299,17053182706.2,,2024-08-23T15:06:00.000Z,,,,,,2024-08-23 20:39:06.242599
11,5805,Avalanche,AVAX,avalanche,767,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,404787404.7778394,444790504.7778394,False,,12,,,,2024-08-23T15:06:00.000Z,26.141158130385588,421097783.25061905,24.4668,-1.50831957,5.05008961,30.61423835,-12.85992129,7.81741758,-31.53966314,10581611557.485899,0.4892,18710500445.0,,2024-08-23T15:06:00.000Z,,,,,,2024-08-23 20:39:06.242599
12,5994,Shiba Inu,SHIB,shiba-inu,860,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270313394595.0,589519028706303.9,False,,13,,,,2024-08-23T15:06:00.000Z,1.448516731032468e-05,196173467.30965233,-2.5174,-0.51185148,1.85726682,10.70969267,-16.98655279,-13.93945167,-41.49945689,8535679080.528167,0.3946,8539281763.43,,2024-08-23T15:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-08-23 20:39:06.242599
13,1975,Chainlink,LINK,chainlink,1832,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,14,,,,2024-08-23T15:06:00.000Z,11.607967681631333,231180237.17491296,-26.8711,-1.06723855,1.15660216,15.53473779,-16.56781832,-12.95421885,-32.33327459,7058804804.216916,0.3264,11607967681.63,,2024-08-23T15:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-08-23 20:39:06.242599
14,6636,Polkadot,DOT,polkadot-new,802,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1484457614.1257336,1484457614.1257336,True,,15,1484457614.2738092,7049684617.820985,,2024-08-23T15:07:00.000Z,4.748996906368164,119992409.8106263,-1.9148,-0.32552918,1.49548632,11.14199843,-20.373888,-16.08064223,-35.09489004,7049684617.117774,0.3259,7049684617.12,,2024-08-23T15:07:00.000Z,,,,,,2024-08-23 20:39:06.242599
0,1,Bitcoin,BTC,bitcoin,11649,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19744046.0,19744046.0,False,,1,,,,2024-08-23T15:08:00.000Z,61337.74772123788,27965068787.030518,-18.9679,-0.45577556,0.93720635,5.68525521,-7.98244162,0.24358336,-11.2614612,1211055312544.5159,55.8683,1288092702146.0,,2024-08-23T15:08:00.000Z,,,,,,2024-08-23 20:40:06.890695
1,1027,Ethereum,ETH,ethereum,9243,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120296142.07746673,120296142.07746673,True,,2,,,,2024-08-23T15:07:00.000Z,2660.238341931803,12451996296.17892,3.0183,-0.47527234,1.85173788,3.04560483,-22.45560811,-19.44893058,-29.11817979,320016409540.9527,14.7959,320016409540.95,,2024-08-23T15:07:00.000Z,,,,,,2024-08-23 20:40:06.890695
2,825,Tether USDt,USDT,tether,95277,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,117676046786.11433,120256419986.32834,True,,3,,,,2024-08-23T15:07:00.000Z,1.0002910488275776,47735225840.841705,-11.7438,0.02608103,0.00738026,0.00861172,-0.02502213,0.07288496,0.02539627,117710296261.5654,5.4423,120291420476.37,,2024-08-23T15:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-08-23 20:40:06.890695
3,1839,BNB,BNB,bnb,2218,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145935530.18045947,145935530.18045947,False,,4,,,,2024-08-23T15:07:00.000Z,580.3391056425949,1917105813.1225162,-2.9754,-0.27223947,-1.10412787,12.46540533,-1.0838641,2.41562503,-3.70160706,84692095066.40576,3.9052,84692095066.41,,2024-08-23T15:07:00.000Z,,,,,,2024-08-23 20:40:06.890695
4,5426,Solana,SOL,solana,721,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,465929633.49448675,582885195.5305544,True,,5,,,,2024-08-23T15:07:00.000Z,144.153756847404,1506632133.174027,-16.3415,-0.68319753,0.44507745,3.92859035,-20.51016715,12.34503929,-14.526646,67165507094.764305,3.1055,84025090746.46,,2024-08-23T15:07:00.000Z,,,,,,2024-08-23 20:40:06.890695
5,3408,USDC,USDC,usd-coin,21644,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34517560756.8359,34517560756.8359,False,,6,,,,2024-08-23T15:07:00.000Z,0.9999850203893742,5814783246.283033,5.8791,0.00926035,0.00088258,-0.00435832,-0.01586881,-0.00279868,-0.00877432,34517043697.21601,1.5923,34517043697.22,,2024-08-23T15:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-08-23 20:40:06.890695
6,52,XRP,XRP,xrp,1370,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56180094752.0,99987315360.0,False,,7,,,,2024-08-23T15:08:00.000Z,0.5984953065699969,1023408523.2171665,-4.0814,0.02939443,-0.25953168,7.20551221,-4.63314392,25.58835445,10.97181969,33623523031.729717,1.5546,59849530657.0,,2024-08-23T15:08:00.000Z,,,,,,2024-08-23 20:40:06.890695
7,11419,Toncoin,TON,toncoin,523,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2525853968.603806,5110950514.573341,True,,8,3414166606.0,22394865517.84089,,2024-08-23T15:07:00.000Z,6.559394459100069,201202128.82450768,-36.0168,-0.52884811,0.52802996,2.06240433,-5.89743546,-10.55283077,1.80250797,16568072526.155725,0.764,33524740486.03,,2024-08-23T15:07:00.000Z,,,,,,2024-08-23 20:40:06.890695
8,74,Dogecoin,DOGE,dogecoin,1044,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145653986383.70526,145653986383.70526,True,,9,,,,2024-08-23T15:08:00.000Z,0.10810402356685951,565148336.2929196,18.3539,-1.01018079,1.96774289,9.09846446,-19.00866553,-8.48324849,-35.09993252,15745781976.631107,0.7257,15745781976.63,,2024-08-23T15:08:00.000Z,,,,,,2024-08-23 20:40:06.890695
9,1958,TRON,TRX,tron,1015,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86871134284.78131,86871329704.6815,True,,10,71659659264.0,11325542210.746677,,2024-08-23T15:07:00.000Z,0.15804627494839824,663876112.7910782,-54.5864,0.16627331,1.27133663,19.80300489,17.42635453,32.66721269,39.27689779,13729659174.251772,0.6348,13729690059.64,,2024-08-23T15:07:00.000Z,,,,,,2024-08-23 20:40:06.890695
10,2010,Cardano,ADA,cardano,1231,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35952010887.501,37157110715.033,False,,11,,,,2024-08-23T15:07:00.000Z,0.37997490519761534,290444234.3736621,-16.898,0.28395741,1.90707332,17.38847685,-9.09374957,1.39459084,-17.45122426,13660861928.641827,0.6316,17098870733.89,,2024-08-23T15:07:00.000Z,,,,,,2024-08-23 20:40:06.890695
